站号,经度,纬度,海拔,年,月,日,均温,高温,低温,20-8降水,8-20降水,20-20降水,小型蒸发量,大型蒸发量,平均风速,最大风速,最大风速时风向,极大风速,极大风速时风向,日照时数,均地温,高地温,低地温,平均湿度,最小湿度,平均气压,最高气压,最低气压,
50434,5030,12128,107325,1966,3,26,-159,-36,-295,0,0,0,17,32766,20,32766,,32766,,109,-149,67,-328,73,32766,9370,32766,32766,
50434,5030,12128,107325,1966,3,27,-147,-25,-287,0,0,0,11,32766,18,32766,,32766,,112,-141,52,-321,71,32766,9381,32766,32766,
50434,5030,12128,107325,1966,3,28,-141,-20,-276,0,0,0,14,32766,10,32766,,32766,,112,-137,65,-302,70,32766,9389,32766,32766,
50434,5030,12128,107325,1966,3,29,-139,-22,-269,0,0,0,16,32766,13,32766,,32766,,112,-132,58,-298,71,32766,9355,32766,32766,
50434,5030,12128,107325,1966,3,30,-87,3,-193,0,31002,31002,8,32766,5,32766,,32766,,33,-64,59,-203,82,32766,9257,32766,32766,
50434,5030,12128,107325,1966,3,31,-59,3,-99,32700,0,32700,14,32766,13,32766,,32766,,77,-53,75,-131,82,32766,9250,32766,32766,
50434,5030,12128,107325,1966,4,1,-61,50,-182,0,31016,31016,8,32766,8,32766,,32766,,51,-57,14,-195,85,32766,9185,32766,32766,
50434,5030,12128,107325,1966,4,2,-78,2,-139,31044,0,31044,33,32766,50,32766,,32766,,112,-76,6,-196,56,32766,9207,32766,32766,
50434,5030,12128,107325,1966,4,3,-147,-105,-187,32700,0,32700,15,32766,60,32766,,32766,,114,-151,-16,-237,54,32766,9282,32766,32766,
50434,5030,12128,107325,1966,4,4,-144,-42,-292,31004,31005,31009,10,32766,25,32766,,32766,,48,-129,109,-309,77,32766,9201,32766,32766,
50434,5030,12128,107325,1966,4,5,-23,9,-155,32700,32700,32700,24,32766,53,32766,,32766,,63,-31,44,-204,54,32766,9150,32766,32766,
50434,5030,12128,107325,1966,4,6,-146,-10,-195,31003,0,31003,27,32766,70,32766,,32766,,110,-147,-31,-255,48,32766,9241,32766,32766,
50434,5030,12128,107325,1966,4,7,-142,-48,-260,0,0,0,17,32766,13,32766,,32766,,108,-111,22,-277,63,32766,9239,32766,32766,
50434,5030,12128,107325,1966,4,8,-150,-45,-293,0,0,0,16,32766,20,32766,,32766,,117,-114,19,-306,64,32766,9304,32766,32766,
50434,5030,12128,107325,1966,4,9,-133,-43,-277,0,0,0,17,32766,38,32766,,32766,,119,-105,14,-280,67,32766,9336,32766,32766,
50434,5030,12128,107325,1966,4,10,-109,-17,-257,32700,0,32700,17,32766,15,32766,,32766,,118,-81,42,-251,68,32766,9315,32766,32766,
50434,5030,12128,107325,1966,4,11,-90,20,-217,0,31025,31025,5,32766,30,32766,,32766,,62,-54,46,-200,72,32766,9206,32766,32766,
50434,5030,12128,107325,1966,4,12,-85,-43,-126,31001,32700,31001,25,32766,33,32766,,32766,,108,-47,30,-143,65,32766,9195,32766,32766,
50434,5030,12128,107325,1966,4,13,-117,-16,-248,0,32700,32700,17,32766,10,32766,,32766,,68,-83,71,-217,73,32766,9257,32766,32766,
50434,5030,12128,107325,1966,4,14,-97,-14,-203,0,0,0,16,32766,15,32766,,32766,,42,-80,35,-209,71,32766,9292,32766,32766,
50434,5030,12128,107325,1966,4,15,-47,-30,-70,31001,31006,31007,11,32766,43,32766,,32766,,0,-42,8,-80,69,32766,9247,32766,32766,
50434,5030,12128,107325,1966,4,16,-28,37,-73,32700,0,32700,24,32766,28,32766,,32766,,98,-21,62,-123,66,32766,9292,32766,32766,
50434,5030,12128,107325,1966,4,17,-50,52,-178,0,0,0,28,32766,15,32766,,32766,,124,-26,64,-174,65,32766,9319,32766,32766,
50434,5030,12128,107325,1966,4,18,-30,77,-121,0,32700,32700,22,32766,18,32766,,32766,,68,-7,98,-105,73,32766,9233,32766,32766,
50434,5030,12128,107325,1966,4,19,-17,13,-53,0,0,0,39,32766,53,32766,,32766,,121,4,93,-70,46,32766,9189,32766,32766,
50434,5030,12128,107325,1966,4,20,-15,97,-142,0,0,0,37,32766,20,32766,,32766,,127,17,179,-137,54,32766,9226,32766,32766,
50434,5030,12128,107325,1966,4,21,12,67,-66,32700,30022,30022,18,32766,35,32766,,32766,,0,4,38,-73,70,32766,9221,32766,32766,
50434,5030,12128,107325,1966,4,22,4,46,-57,8,1,30009,31,32766,70,32766,,32766,,59,15,130,-66,71,32766,9173,32766,32766,
50434,5030,12128,107325,1966,4,23,-42,-3,-84,0,32700,32700,41,32766,108,32766,,32766,,130,-19,47,-96,42,32766,9157,32766,32766,
50434,5030,12128,107325,1966,4,24,-19,63,-152,0,0,0,23,32766,5,32766,,32766,,95,13,142,-127,48,32766,9194,32766,32766,
50434,5030,12128,107325,1966,4,25,-10,32,-37,32700,31026,31026,5,32766,28,32766,,32766,,8,-2,83,-44,85,32766,9198,32766,32766,
50434,5030,12128,107325,1966,4,26,-11,42,-62,32700,0,32700,34,32766,48,32766,,32766,,124,14,153,-75,51,32766,9266,32766,32766,
50434,5030,12128,107325,1966,4,27,-1,69,-88,0,0,0,25,32766,0,32766,,32766,,87,41,195,-85,49,32766,9235,32766,32766,
50434,5030,12128,107325,1966,4,28,5,55,-38,31001,31018,31019,14,32766,10,32766,,32766,,50,29,145,-46,79,32766,9186,32766,32766,
50434,5030,12128,107325,1966,4,29,-16,8,-48,31014,32700,31014,19,32766,30,32766,,32766,,2,3,53,-82,78,32766,9243,32766,32766,
50434,5030,12128,107325,1966,4,30,-11,80,-127,0,32700,32700,32,32766,18,32766,,32766,,111,19,166,-99,58,32766,9282,32766,32766,
50434,5030,12128,107325,1966,5,1,5,77,-53,0,0,0,41,32766,23,32766,,32766,,132,45,205,-50,48,32766,9308,32766,32766,
50434,5030,12128,107325,1966,5,2,5,80,-116,0,32700,32700,23,32766,18,32766,,32766,,41,12,91,-95,57,32766,9260,32766,32766,
50434,5030,12128,107325,1966,5,3,41,138,-60,32700,0,32700,49,32766,0,32766,,32766,,132,73,253,-38,58,32766,9239,32766,32766,
50434,5030,12128,107325,1966,5,4,66,173,-79,0,0,0,68,32766,18,32766,,32766,,117,54,232,-51,50,32766,9169,32766,32766,
50434,5030,12128,107325,1966,5,5,52,104,18,32700,11,11,16,32766,13,32766,,32766,,0,66,126,1,79,32766,9136,32766,32766,
50434,5030,12128,107325,1966,5,6,35,65,2,9,21,30030,25,32766,55,32766,,32766,,47,47,120,-20,75,32766,9185,32766,32766,
50434,5030,12128,107325,1966,5,7,32,98,-40,0,32700,32700,29,32766,25,32766,,32766,,38,56,205,-44,76,32766,9183,32766,32766,
50434,5030,12128,107325,1966,5,8,33,105,-49,32700,32700,32700,36,32766,20,32766,,32766,,27,40,191,-41,72,32766,9188,32766,32766,
50434,5030,12128,107325,1966,5,9,44,134,-73,0,0,0,61,32766,20,32766,,32766,,116,51,208,-53,56,32766,9192,32766,32766,
50434,5030,12128,107325,1966,5,10,70,167,-30,0,0,0,56,32766,23,32766,,32766,,87,88,267,-42,54,32766,9189,32766,32766,
50434,5030,12128,107325,1966,5,11,63,125,-29,0,5,5,29,32766,53,32766,,32766,,2,51,112,-32,65,32766,9155,32766,32766,
50434,5030,12128,107325,1966,5,12,72,152,20,33,32700,33,45,32766,13,32766,,32766,,94,105,286,8,74,32766,9246,32766,32766,
50434,5030,12128,107325,1966,5,13,41,76,-4,78,48,126,16,32766,45,32766,,32766,,0,39,77,-18,90,32766,9171,32766,32766,
50434,5030,12128,107325,1966,5,14,73,129,18,14,4,18,31,32766,40,32766,,32766,,43,66,170,4,68,32766,9210,32766,32766,
50434,5030,12128,107325,1966,5,15,90,207,-41,0,0,0,74,32766,5,32766,,32766,,137,98,258,-40,57,32766,9290,32766,32766,
50434,5030,12128,107325,1966,5,16,120,245,-29,0,0,0,89,32766,15,32766,,32766,,138,119,304,-18,49,32766,9282,32766,32766,
50434,5030,12128,107325,1966,5,17,140,280,-20,0,0,0,110,32766,15,32766,,32766,,123,135,295,-15,45,32766,9234,32766,32766,
50434,5030,12128,107325,1966,5,18,196,310,20,0,0,0,170,32766,45,32766,,32766,,93,160,286,2,33,32766,9165,32766,32766,
50434,5030,12128,107325,1966,5,19,195,331,35,0,0,0,192,32766,68,32766,,32766,,107,169,323,10,28,32766,9132,32766,32766,
50434,5030,12128,107325,1966,5,20,64,202,15,0,32700,32700,104,32766,73,32766,,32766,,121,82,195,5,47,32766,9240,32766,32766,
50434,5030,12128,107325,1966,5,21,65,156,-55,0,0,0,89,32766,30,32766,,32766,,137,86,236,-56,45,32766,9322,32766,32766,
50434,5030,12128,107325,1966,5,22,127,244,-59,0,0,0,127,32766,43,32766,,32766,,104,115,286,-47,33,32766,9326,32766,32766,
50434,5030,12128,107325,1966,5,23,138,271,-34,0,0,0,149,32766,40,32766,,32766,,129,145,325,-37,32,32766,9313,32766,32766,
50434,5030,12128,107325,1966,5,24,130,227,23,32700,32700,32700,76,32766,20,32766,,32766,,0,115,283,17,48,32766,9276,32766,32766,
50434,5030,12128,107325,1966,5,25,99,170,79,2,78,80,30,32766,28,32766,,32766,,14,94,258,70,86,32766,9214,32766,32766,
50434,5030,12128,107325,1966,5,26,82,178,8,0,23,23,36,32766,23,32766,,32766,,46,83,256,8,78,32766,9154,32766,32766,
50434,5030,12128,107325,1966,5,27,70,136,42,34,72,106,56,32766,18,32766,,32766,,39,79,279,38,89,32766,9163,32766,32766,
50434,5030,12128,107325,1966,5,28,107,203,-11,0,32700,32700,79,32766,20,32766,,32766,,138,127,304,-15,55,32766,9250,32766,32766,
50434,5030,12128,107325,1966,5,29,101,223,-20,0,0,0,96,32766,28,32766,,32766,,123,125,304,-23,58,32766,9231,32766,32766,
50434,5030,12128,107325,1966,5,30,104,227,-34,0,0,0,77,32766,10,32766,,32766,,138,169,397,-35,61,32766,9216,32766,32766,
50434,5030,12128,107325,1966,5,31,123,257,-18,0,0,0,80,32766,0,32766,,32766,,113,159,448,-13,59,32766,9244,32766,32766,
50434,5030,12128,107325,1966,6,1,144,244,0,0,32700,32700,56,32766,10,32766,,32766,,96,187,443,3,58,32766,9270,32766,32766,
50434,5030,12128,107325,1966,6,2,155,261,21,32700,32700,32700,73,32766,20,32766,,32766,,126,163,433,20,56,32766,9241,32766,32766,
50434,5030,12128,107325,1966,6,3,128,224,47,0,64,64,43,32766,20,32766,,32766,,77,167,403,38,74,32766,9189,32766,32766,
50434,5030,12128,107325,1966,6,4,97,158,42,20,161,181,13,32766,18,32766,,32766,,3,119,261,49,92,32766,9184,32766,32766,
50434,5030,12128,107325,1966,6,5,59,110,27,130,32700,130,24,32766,13,32766,,32766,,50,102,211,46,90,32766,9216,32766,32766,
50434,5030,12128,107325,1966,6,6,66,148,-5,18,48,66,6,32766,23,32766,,32766,,18,79,214,15,96,32766,9265,32766,32766,
50434,5030,12128,107325,1966,6,7,121,188,16,1,14,15,37,32766,35,32766,,32766,,80,143,244,37,76,32766,9256,32766,32766,
50434,5030,12128,107325,1966,6,8,115,200,36,32700,14,14,33,32766,8,32766,,32766,,66,151,296,52,83,32766,9241,32766,32766,
50434,5030,12128,107325,1966,6,9,119,200,58,1,0,1,39,32766,0,32766,,32766,,80,158,343,73,83,32766,9243,32766,32766,
50434,5030,12128,107325,1966,6,10,136,210,50,14,32700,14,51,32766,40,32766,,32766,,69,154,280,62,77,32766,9238,32766,32766,
50434,5030,12128,107325,1966,6,11,149,209,113,44,151,195,48,32766,23,32766,,32766,,29,148,257,104,87,32766,9207,32766,32766,
50434,5030,12128,107325,1966,6,12,157,246,70,32001,32700,32001,51,32766,8,32766,,32766,,109,197,339,77,74,32766,9220,32766,32766,
50434,5030,12128,107325,1966,6,13,162,230,118,15,94,109,53,32766,30,32766,,32766,,82,188,298,119,86,32766,9182,32766,32766,
50434,5030,12128,107325,1966,6,14,134,206,69,32700,334,334,87,32766,15,32766,,32766,,36,149,296,81,89,32766,9160,32766,32766,
50434,5030,12128,107325,1966,6,15,145,222,72,1,32700,1,42,32766,5,32766,,32766,,69,196,334,83,85,32766,9201,32766,32766,
50434,5030,12128,107325,1966,6,16,126,209,87,1,56,57,21,32766,10,32766,,32766,,53,158,300,109,95,32766,9217,32766,32766,
50434,5030,12128,107325,1966,6,17,131,205,72,1,18,19,19,32766,10,32766,,32766,,42,161,306,96,90,32766,9193,32766,32766,
50434,5030,12128,107325,1966,6,18,132,173,106,142,79,221,30,32766,0,32766,,32766,,27,153,296,116,94,32766,9131,32766,32766,
50434,5030,12128,107325,1966,6,19,140,203,79,32001,32700,32001,43,32766,23,32766,,32766,,90,206,344,96,86,32766,9105,32766,32766,
50434,5030,12128,107325,1966,6,20,149,241,65,0,32001,32001,49,32766,5,32766,,32766,,82,211,365,84,82,32766,9127,32766,32766,
50434,5030,12128,107325,1966,6,21,165,250,75,32001,0,32001,60,32766,8,32766,,32766,,109,211,321,88,81,32766,9153,32766,32766,
50434,5030,12128,107325,1966,6,22,134,187,97,28,132,160,22,32766,43,32766,,32766,,42,132,206,110,81,32766,9149,32766,32766,
50434,5030,12128,107325,1966,6,23,130,216,3,0,32700,32700,75,32766,28,32766,,32766,,126,153,287,20,63,32766,9213,32766,32766,
50434,5030,12128,107325,1966,6,24,128,228,3,0,0,0,64,32766,20,32766,,32766,,143,171,301,16,70,32766,9273,32766,32766,
50434,5030,12128,107325,1966,6,25,155,257,20,0,0,0,69,32766,10,32766,,32766,,140,192,323,31,71,32766,9281,32766,32766,
50434,5030,12128,107325,1966,6,26,165,267,27,0,0,0,55,32766,0,32766,,32766,,119,209,364,49,74,32766,9274,32766,32766,
50434,5030,12128,107325,1966,6,27,157,252,50,0,6,6,50,32766,10,32766,,32766,,100,198,379,68,83,32766,9270,32766,32766,
50434,5030,12128,107325,1966,6,28,151,243,49,32001,0,32001,45,32766,10,32766,,32766,,65,198,350,74,80,32766,9255,32766,32766,
50434,5030,12128,107325,1966,6,29,161,219,115,41,43,84,53,32766,15,32766,,32766,,48,184,325,125,89,32766,9247,32766,32766,
50434,5030,12128,107325,1966,6,30,166,249,72,0,32700,32700,59,32766,18,32766,,32766,,93,196,344,87,75,32766,9217,32766,32766,
50434,5030,12128,107325,1966,7,1,148,221,72,0,18,18,34,32766,10,32766,,32766,,57,186,300,78,85,32766,9210,32766,32766,
50434,5030,12128,107325,1966,7,2,155,247,64,1,2,3,45,32766,13,32766,,32766,,76,209,359,78,83,32766,9259,32766,32766,
50434,5030,12128,107325,1966,7,3,170,265,72,32001,32700,32001,65,32766,10,32766,,32766,,108,220,373,94,81,32766,9264,32766,32766,
50434,5030,12128,107325,1966,7,4,172,267,76,1,14,15,49,32766,5,32766,,32766,,89,214,372,94,84,32766,9229,32766,32766,
50434,5030,12128,107325,1966,7,5,137,190,73,25,72,97,31,32766,0,32766,,32766,,37,166,274,93,92,32766,9217,32766,32766,
50434,5030,12128,107325,1966,7,6,135,198,45,4,35,39,22,32766,18,32766,,32766,,34,167,267,70,91,32766,9193,32766,32766,
50434,5030,12128,107325,1966,7,7,158,214,118,37,10,47,33,32766,10,32766,,32766,,53,183,340,125,88,32766,9160,32766,32766,
50434,5030,12128,107325,1966,7,8,141,182,88,1,70,71,25,32766,15,32766,,32766,,0,161,205,106,93,32766,9152,32766,32766,
50434,5030,12128,107325,1966,7,9,158,204,118,7,29,36,40,32766,20,32766,,32766,,60,189,290,127,89,32766,9210,32766,32766,
50434,5030,12128,107325,1966,7,10,152,226,111,6,58,64,48,32766,8,32766,,32766,,101,180,369,120,91,32766,9265,32766,32766,
50434,5030,12128,107325,1966,7,11,142,247,70,0,3,3,42,32766,10,32766,,32766,,83,181,394,100,87,32766,9251,32766,32766,
50434,5030,12128,107325,1966,7,12,160,240,63,0,32700,32700,53,32766,8,32766,,32766,,109,205,345,92,79,32766,9217,32766,32766,
50434,5030,12128,107325,1966,7,13,169,247,77,0,88,88,57,32766,13,32766,,32766,,90,206,442,102,84,32766,9172,32766,32766,
50434,5030,12128,107325,1966,7,14,147,214,91,20,15,35,37,32766,8,32766,,32766,,77,196,330,102,91,32766,9128,32766,32766,
50434,5030,12128,107325,1966,7,15,167,252,81,32001,32700,32001,66,32766,33,32766,,32766,,114,214,348,101,79,32766,9139,32766,32766,
50434,5030,12128,107325,1966,7,16,156,251,58,32001,0,32001,63,32766,5,32766,,32766,,127,226,389,81,82,32766,9179,32766,32766,
50434,5030,12128,107325,1966,7,17,192,302,62,0,2,2,62,32766,23,32766,,32766,,98,214,419,80,75,32766,9183,32766,32766,
50434,5030,12128,107325,1966,7,18,145,223,101,26,496,522,20,32766,30,32766,,32766,,15,158,304,103,91,32766,9110,32766,32766,
50434,5030,12128,107325,1966,7,19,130,166,110,1,19,20,26,32766,58,32766,,32766,,3,145,228,107,84,32766,9096,32766,32766,
50434,5030,12128,107325,1966,7,20,116,164,89,59,32700,59,41,32766,25,32766,,32766,,71,139,235,96,78,32766,9173,32766,32766,
50434,5030,12128,107325,1966,7,21,107,214,-19,0,0,0,63,32766,30,32766,,32766,,134,148,276,-7,74,32766,9226,32766,32766,
50434,5030,12128,107325,1966,7,22,142,238,20,0,0,0,61,32766,15,32766,,32766,,130,180,324,32,77,32766,9217,32766,32766,
50434,5030,12128,107325,1966,7,23,133,184,85,31,35,66,13,32766,10,32766,,32766,,12,161,289,97,91,32766,9183,32766,32766,
50434,5030,12128,107325,1966,7,24,149,240,69,0,32002,32002,53,32766,0,32766,,32766,,99,198,352,80,85,32766,9223,32766,32766,
50434,5030,12128,107325,1966,7,25,160,265,60,0,0,0,65,32766,18,32766,,32766,,115,199,342,73,78,32766,9246,32766,32766,
50434,5030,12128,107325,1966,7,26,174,272,62,0,0,0,64,32766,8,32766,,32766,,135,220,373,71,76,32766,9239,32766,32766,
50434,5030,12128,107325,1966,7,27,181,287,76,0,0,0,77,32766,13,32766,,32766,,130,249,500,84,76,32766,9225,32766,32766,
50434,5030,12128,107325,1966,7,28,179,254,132,17,2,19,38,32766,23,32766,,32766,,57,229,421,143,86,32766,9228,32766,32766,
50434,5030,12128,107325,1966,7,29,166,234,99,0,0,0,49,32766,10,32766,,32766,,83,232,459,118,80,32766,9253,32766,32766,
50434,5030,12128,107325,1966,7,30,153,248,61,0,32001,32001,53,32766,8,32766,,32766,,92,223,468,98,85,32766,9245,32766,32766,
50434,5030,12128,107325,1966,7,31,177,254,89,0,32700,32700,48,32766,38,32766,,32766,,100,210,409,108,84,32766,9177,32766,32766,
50434,5030,12128,107325,1966,8,1,157,237,104,0,40,40,31,32766,8,32766,,32766,,34,172,440,115,94,32766,9146,32766,32766,
50434,5030,12128,107325,1966,8,2,164,228,110,32700,32700,32700,50,32766,20,32766,,32766,,82,187,384,121,76,32766,9194,32766,32766,
50434,5030,12128,107325,1966,8,3,138,248,18,0,0,0,55,32766,10,32766,,32766,,115,214,443,50,81,32766,9204,32766,32766,
50434,5030,12128,107325,1966,8,4,138,148,108,3,48,51,10,32766,35,32766,,32766,,0,147,171,135,92,32766,9150,32766,32766,
50434,5030,12128,107325,1966,8,5,158,202,130,2,14,16,29,32766,38,32766,,32766,,17,162,297,131,86,32766,9154,32766,32766,
50434,5030,12128,107325,1966,8,6,153,222,115,8,32700,8,39,32766,5,32766,,32766,,52,188,360,128,87,32766,9210,32766,32766,
50434,5030,12128,107325,1966,8,7,136,224,63,3,10,13,30,32766,10,32766,,32766,,20,171,344,83,93,32766,9227,32766,32766,
50434,5030,12128,107325,1966,8,8,164,220,95,32700,32700,32700,33,32766,28,32766,,32766,,76,190,336,106,88,32766,9219,32766,32766,
50434,5030,12128,107325,1966,8,9,165,241,88,32700,0,32700,46,32766,15,32766,,32766,,85,222,382,100,84,32766,9222,32766,32766,
50434,5030,12128,107325,1966,8,10,163,252,74,32001,0,32001,63,32766,10,32766,,32766,,119,223,407,97,83,32766,9240,32766,32766,
50434,5030,12128,107325,1966,8,11,148,247,60,32001,0,32001,57,32766,10,32766,,32766,,104,224,411,83,84,32766,9268,32766,32766,
50434,5030,12128,107325,1966,8,12,158,250,83,0,32001,32001,47,32766,10,32766,,32766,,81,217,443,112,84,32766,9266,32766,32766,
50434,5030,12128,107325,1966,8,13,152,187,130,46,44,90,17,32766,18,32766,,32766,,15,180,270,147,93,32766,9241,32766,32766,
50434,5030,12128,107325,1966,8,14,104,194,31,0,0,0,50,32766,13,32766,,32766,,117,179,350,58,80,32766,9266,32766,32766,
50434,5030,12128,107325,1966,8,15,93,213,-4,32001,0,32001,49,32766,5,32766,,32766,,111,164,376,38,82,32766,9283,32766,32766,
50434,5030,12128,107325,1966,8,16,107,168,27,0,12,12,5,32766,8,32766,,32766,,9,136,210,52,92,32766,9226,32766,32766,
50434,5030,12128,107325,1966,8,17,131,200,63,4,95,99,26,32766,10,32766,,32766,,34,155,296,72,89,32766,9160,32766,32766,
50434,5030,12128,107325,1966,8,18,147,208,107,15,1,16,33,32766,23,32766,,32766,,43,148,255,114,80,32766,9169,32766,32766,
50434,5030,12128,107325,1966,8,19,107,214,15,0,32700,32700,37,32766,5,32766,,32766,,84,142,361,25,86,32766,9238,32766,32766,
50434,5030,12128,107325,1966,8,20,111,208,50,0,2,2,35,32766,8,32766,,32766,,93,166,385,71,86,32766,9294,32766,32766,
50434,5030,12128,107325,1966,8,21,131,247,28,32001,0,32001,49,32766,15,32766,,32766,,119,203,415,54,80,32766,9318,32766,32766,
50434,5030,12128,107325,1966,8,22,160,274,38,32001,0,32001,64,32766,15,32766,,32766,,124,221,424,64,75,32766,9344,32766,32766,
50434,5030,12128,107325,1966,8,23,169,280,47,32001,0,32001,57,32766,10,32766,,32766,,118,236,449,67,75,32766,9363,32766,32766,
50434,5030,12128,107325,1966,8,24,162,273,68,32001,0,32001,62,32766,10,32766,,32766,,110,229,434,89,79,32766,9342,32766,32766,
50434,5030,12128,107325,1966,8,25,161,278,58,32001,0,32001,58,32766,10,32766,,32766,,116,225,409,82,80,32766,9304,32766,32766,
50434,5030,12128,107325,1966,8,26,158,279,63,0,0,0,56,32766,10,32766,,32766,,113,232,449,84,78,32766,9315,32766,32766,
50434,5030,12128,107325,1966,8,27,168,247,87,0,0,0,52,32766,10,32766,,32766,,102,220,414,92,74,32766,9292,32766,32766,
50434,5030,12128,107325,1966,8,28,139,234,47,0,32700,32700,46,32766,15,32766,,32766,,64,180,389,66,85,32766,9262,32766,32766,
50434,5030,12128,107325,1966,8,29,137,262,64,0,32001,32001,57,32766,10,32766,,32766,,90,196,394,91,80,32766,9238,32766,32766,
50434,5030,12128,107325,1966,8,30,67,126,27,0,122,122,6,32766,23,32766,,32766,,0,85,127,53,94,32766,9265,32766,32766,
50434,5030,12128,107325,1966,8,31,47,133,-17,4,0,4,41,32766,20,32766,,32766,,110,88,222,-13,78,32766,9331,32766,32766,
50434,5030,12128,107325,1966,9,1,63,188,-77,0,0,0,56,32766,20,32766,,32766,,114,118,312,-38,77,32766,9325,32766,32766,
50434,5030,12128,107325,1966,9,2,89,217,-26,0,0,0,67,32766,23,32766,,32766,,127,142,342,-22,73,32766,9246,32766,32766,
50434,5030,12128,107325,1966,9,3,93,246,-43,0,0,0,62,32766,8,32766,,32766,,120,152,369,-25,75,32766,9292,32766,32766,
50434,5030,12128,107325,1966,9,4,122,268,-20,0,0,0,68,32766,15,32766,,32766,,120,175,395,-2,75,32766,9300,32766,32766,
50434,5030,12128,107325,1966,9,5,144,275,4,0,0,0,86,32766,28,32766,,32766,,120,185,388,22,71,32766,9258,32766,32766,
50434,5030,12128,107325,1966,9,6,77,173,27,0,32700,32700,48,32766,40,32766,,32766,,62,98,255,18,67,32766,9225,32766,32766,
50434,5030,12128,107325,1966,9,7,23,104,-57,0,30009,30009,23,32766,43,32766,,32766,,60,59,241,-35,77,32766,9253,32766,32766,
50434,5030,12128,107325,1966,9,8,33,152,-100,0,0,0,41,32766,18,32766,,32766,,113,86,287,-76,64,32766,9281,32766,32766,
50434,5030,12128,107325,1966,9,9,70,134,14,4,2,30006,41,32766,25,32766,,32766,,84,100,269,12,72,32766,9212,32766,32766,
50434,5030,12128,107325,1966,9,10,45,129,-16,4,0,4,50,32766,45,32766,,32766,,90,92,267,-4,70,32766,9270,32766,32766,
50434,5030,12128,107325,1966,9,11,33,109,-45,0,32700,32700,19,32766,10,32766,,32766,,24,84,199,-33,72,32766,9265,32766,32766,
50434,5030,12128,107325,1966,9,12,13,112,-51,0,16,16,13,32766,13,32766,,32766,,32,56,263,-40,86,32766,9268,32766,32766,
50434,5030,12128,107325,1966,9,13,39,108,-7,0,0,0,40,32766,25,32766,,32766,,113,66,221,-12,70,32766,9299,32766,32766,
50434,5030,12128,107325,1966,9,14,27,116,-115,0,0,0,20,32766,5,32766,,32766,,50,52,205,-74,69,32766,9303,32766,32766,
50434,5030,12128,107325,1966,9,15,41,128,-59,32700,0,32700,40,32766,23,32766,,32766,,109,77,280,-46,69,32766,9302,32766,32766,
50434,5030,12128,107325,1966,9,16,18,143,-108,0,0,0,33,32766,15,32766,,32766,,114,77,295,-79,61,32766,9320,32766,32766,
50434,5030,12128,107325,1966,9,17,41,180,-97,0,0,0,33,32766,13,32766,,32766,,83,100,314,-60,64,32766,9324,32766,32766,
